serial_number,date,op_setting_1,op_setting_2,sensor_2,sensor_3,sensor_7,sensor_8,sensor_10,sensor_11,sensor_13,sensor_14,sensor_15,failure
75_good,32,0.0006,-0.0005,642.45,1587.25,553.23,2388.03,1.3,47.29,2388.02,8139.77,8.3926,0
75_good,33,0.0032,0.0002,642.6,1591.05,553.55,2388.01,1.3,47.28,2388.04,8136.99,8.4344,0
75_good,34,0.002,-0.0002,642.31,1578.73,554.31,2388.03,1.3,47.39,2388.1,8144.79,8.4056,0
75_good,35,0.0034,0.0004,642.34,1581.29,553.39,2388.04,1.3,47.17,2388.04,8143.55,8.4209,0
75_good,36,0.0,-0.0004,642.24,1585.67,553.67,2388.04,1.3,47.27,2388.0,8138.22,8.4124,0
75_good,37,-0.0015,-0.0004,642.48,1584.99,554.34,2388.01,1.3,47.38,2388.06,8141.95,8.4153,0
75_good,38,0.0017,0.0,642.15,1583.64,553.95,2388.02,1.3,47.47,2388.04,8133.61,8.4127,0
75_good,39,-0.0011,-0.0005,642.41,1590.17,554.75,2387.99,1.3,47.27,2388.09,8140.47,8.3995,0
75_good,40,-0.0006,0.0003,641.76,1587.47,553.06,2388.02,1.3,47.3,2388.1,8138.2,8.426,0
75_good,41,-0.0019,0.0003,642.38,1585.75,553.84,2388.02,1.3,47.37,2388.06,8142.2,8.3917,0
75_good,42,-0.0028,-0.0001,642.77,1595.95,553.53,2388.11,1.3,47.32,2388.07,8134.67,8.4247,0
75_good,43,-0.0048,0.0002,642.76,1578.27,554.34,2388.0,1.3,47.51,2388.01,8139.05,8.4359,0
75_good,44,0.0043,0.0005,641.99,1582.66,554.3,2388.08,1.3,47.33,2388.09,8136.55,8.4304,0
75_good,45,0.0007,-0.0,642.6,1580.96,553.72,2388.09,1.3,47.34,2388.08,8140.51,8.4072,0
75_good,46,-0.0029,0.0001,642.2,1586.91,553.98,2388.0,1.3,47.38,2388.01,8138.09,8.4279,0
75_good,47,-0.0024,-0.0003,642.18,1588.09,554.12,2388.06,1.3,47.26,2388.04,8136.14,8.4388,0
75_good,48,-0.0034,-0.0004,642.69,1582.5,553.65,2388.08,1.3,47.33,2388.05,8148.94,8.4426,0
75_good,49,-0.0003,0.0003,642.78,1599.56,553.83,2388.03,1.3,47.49,2388.13,8139.05,8.4054,0
75_good,50,-0.001,0.0001,642.1,1587.44,553.37,2388.03,1.3,47.49,2388.06,8142.05,8.3883,0
75_good,51,0.0019,-0.0003,642.06,1587.32,554.05,2388.0,1.3,47.21,2388.01,8141.36,8.4254,0
75_good,52,0.0001,-0.0,642.28,1591.04,553.82,2388.07,1.3,47.41,2388.02,8136.51,8.4325,0
75_good,53,-0.0,-0.0004,642.55,1584.72,554.52,2388.01,1.3,47.31,2388.1,8140.2,8.4293,0
75_good,54,-0.0022,-0.0002,642.37,1589.0,553.0,2388.05,1.3,47.17,2388.1,8143.55,8.4601,0
75_good,55,-0.0025,-0.0003,642.3,1583.91,553.74,2388.05,1.3,47.28,2388.04,8134.06,8.4426,0
75_good,56,0.0021,0.0001,642.37,1584.63,553.38,2388.07,1.3,47.44,2388.06,8143.08,8.4499,0
75_good,57,-0.0032,-0.0004,642.31,1591.42,554.41,2388.05,1.3,47.48,2388.04,8137.03,8.4269,0
75_good,58,-0.0038,0.0001,642.48,1590.94,554.62,2388.01,1.3,47.4,2388.07,8143.55,8.4223,0
75_good,59,0.0008,0.0003,642.27,1582.26,553.42,2388.04,1.3,47.27,2388.09,8142.72,8.3889,0
75_good,60,-0.0009,0.0002,642.69,1590.32,554.28,2388.1,1.3,47.34,2388.02,8142.07,8.3944,0
75_good,61,0.0011,0.0002,642.42,1586.02,554.12,2388.0,1.3,47.54,2388.07,8143.95,8.4442,0
75_good,62,-0.002,0.0003,642.57,1582.65,554.84,2388.08,1.3,47.17,2388.1,8136.11,8.4131,0
75_good,63,-0.0023,0.0004,642.57,1583.99,553.23,2388.07,1.3,47.34,2388.02,8139.96,8.4185,0
75_good,64,0.0004,-0.0003,642.33,1589.22,553.28,2388.12,1.3,47.37,2388.07,8137.28,8.4364,0
75_good,65,-0.0017,0.0001,642.39,1578.58,553.48,2388.04,1.3,47.46,2388.04,8137.34,8.4044,0
75_good,66,-0.0011,0.0005,642.33,1583.63,554.05,2388.06,1.3,47.36,2388.06,8136.78,8.4072,0
75_good,67,-0.0004,0.0001,642.2,1587.58,554.13,2388.04,1.3,47.33,2388.07,8143.23,8.4242,0
75_good,68,-0.0033,0.0003,642.26,1583.61,553.92,2388.05,1.3,47.47,2388.02,8138.56,8.4238,0
75_good,69,-0.0039,0.0004,642.09,1583.05,554.28,2388.04,1.3,47.25,2388.06,8138.07,8.4334,0
75_good,70,0.0006,-0.0001,642.62,1580.51,554.58,2388.07,1.3,47.38,2388.08,8144.69,8.4172,0
75_good,71,-0.0029,0.0004,642.73,1589.42,554.0,2388.05,1.3,47.26,2388.06,8144.23,8.4444,0
75_good,72,-0.0008,-0.0003,642.6,1580.02,554.42,2388.05,1.3,47.4,2388.06,8140.04,8.4143,0
75_good,73,0.0042,0.0004,642.63,1587.44,554.12,2388.12,1.3,47.33,2388.07,8136.76,8.4195,0
75_good,74,0.003,-0.0002,642.05,1587.77,553.98,2388.11,1.3,47.45,2388.05,8140.68,8.4256,0
75_good,75,-0.0005,0.0002,642.5,1585.85,554.31,2388.07,1.3,47.42,2388.08,8146.22,8.4106,0
75_good,76,0.0037,-0.0002,642.78,1593.43,554.35,2388.1,1.3,47.48,2388.03,8138.95,8.3844,0
75_good,77,0.0032,-0.0003,642.63,1588.68,553.68,2388.01,1.3,47.26,2388.06,8140.84,8.3856,0
75_good,78,0.0014,0.0003,642.73,1577.54,553.57,2388.09,1.3,47.3,2388.08,8142.49,8.454,0
75_good,79,0.0027,-0.0001,642.44,1589.54,553.65,2388.04,1.3,47.25,2388.04,8140.21,8.4263,0
75_good,80,-0.0017,0.0001,642.67,1583.75,553.73,2388.01,1.3,47.42,2388.01,8140.23,8.4214,0
75_good,81,-0.0012,0.0002,642.11,1589.0,553.57,2388.05,1.3,47.41,2388.04,8139.05,8.4058,0
75_good,82,-0.0004,0.0001,642.45,1586.16,553.74,2388.07,1.3,47.37,2388.07,8140.59,8.4521,0
75_good,83,0.0007,-0.0001,642.16,1582.77,554.38,2388.08,1.3,47.3,2388.03,8142.31,8.416,0
75_good,84,-0.0031,-0.0001,642.51,1588.74,552.84,2388.07,1.3,47.41,2388.09,8141.18,8.4552,0
75_good,85,-0.0024,-0.0005,641.97,1585.49,553.67,2388.1,1.3,47.29,2388.06,8141.42,8.4376,0
75_good,86,0.003,0.0002,642.59,1586.12,553.79,2388.07,1.3,47.72,2388.06,8139.43,8.4111,0
75_good,87,-0.0002,-0.0005,641.75,1585.79,552.98,2388.05,1.3,47.49,2388.06,8136.18,8.4023,0
75_good,88,0.0036,0.0001,642.13,1594.47,554.11,2388.12,1.3,47.4,2388.1,8132.14,8.4316,0
76,169,0.0041,-0.0004,642.88,1593.25,553.65,2388.08,1.3,47.59,2388.07,8157.45,8.463,1
76,170,-0.0031,-0.0001,642.55,1599.0,552.83,2388.07,1.3,47.78,2388.1,8157.12,8.4603,1
76,171,0.0007,-0.0,643.0,1598.66,552.49,2388.04,1.3,47.64,2388.09,8150.97,8.4299,1
76,172,-0.0021,-0.0,643.12,1594.29,552.23,2388.11,1.3,47.65,2388.1,8163.07,8.4535,1
76,173,0.0021,-0.0004,642.9,1592.18,552.85,2388.13,1.3,47.84,2388.1,8164.88,8.4896,1
76,174,0.0016,-0.0005,642.67,1595.05,553.02,2388.07,1.3,47.56,2388.09,8158.28,8.4702,1
76,175,0.0035,0.0003,642.25,1596.26,552.99,2388.12,1.3,47.67,2388.12,8162.32,8.4591,1
76,176,0.0012,0.0003,642.97,1586.28,553.23,2388.09,1.3,47.42,2388.13,8158.03,8.4857,1
76,177,0.0054,-0.0002,643.07,1594.8,552.83,2388.07,1.3,47.84,2388.09,8163.5,8.4517,1
76,178,-0.0009,-0.0,643.29,1597.12,552.83,2388.11,1.3,47.87,2388.11,8162.07,8.4824,1
76,179,-0.0003,-0.0001,642.69,1595.51,552.23,2388.09,1.3,47.78,2388.06,8161.51,8.4949,1
76,180,0.0014,-0.0001,642.91,1591.58,553.22,2388.08,1.3,47.73,2388.14,8157.86,8.4727,1
76,181,-0.0009,-0.0005,642.83,1600.64,553.14,2388.1,1.3,47.57,2388.12,8159.39,8.444,1
76,182,0.003,-0.0004,643.69,1593.63,552.85,2388.08,1.3,47.61,2388.13,8162.07,8.4819,1
76,183,0.0041,-0.0002,642.84,1598.24,553.45,2388.06,1.3,47.9,2388.12,8171.83,8.4585,1
76,184,-0.0009,0.0003,642.96,1598.25,552.69,2388.06,1.3,47.82,2388.12,8166.03,8.4726,1
76,185,-0.0022,-0.0001,642.9,1596.98,552.54,2388.08,1.3,47.67,2388.11,8169.22,8.4606,1
76,186,0.0035,0.0002,643.17,1597.62,552.2,2388.11,1.3,47.82,2388.15,8164.92,8.4529,1
76,187,-0.0014,-0.0002,642.79,1595.55,553.15,2388.1,1.3,47.91,2388.14,8167.82,8.4879,1
76,188,0.0016,0.0005,643.38,1599.63,552.27,2388.13,1.3,47.76,2388.13,8167.53,8.4657,1
76,189,-0.0024,-0.0002,643.11,1595.6,552.91,2388.17,1.3,47.73,2388.17,8167.29,8.5038,1
76,190,0.0029,-0.0004,642.73,1594.72,553.12,2388.14,1.3,47.75,2388.14,8164.41,8.4968,1
76,191,-0.0018,0.0003,642.77,1592.35,551.79,2388.13,1.3,47.73,2388.11,8168.76,8.4638,1
76,192,-0.0009,0.0003,643.1,1600.97,553.06,2388.09,1.3,47.84,2388.14,8167.9,8.4802,1
76,193,-0.0004,-0.0004,643.17,1591.06,552.15,2388.12,1.3,47.86,2388.16,8166.77,8.4631,1
76,194,-0.0011,-0.0003,643.36,1599.72,552.01,2388.13,1.3,47.94,2388.17,8175.25,8.4866,1
76,195,-0.001,0.0004,643.15,1597.54,552.81,2388.17,1.3,47.86,2388.14,8179.46,8.4665,1
76,196,-0.0082,0.0001,643.09,1600.27,552.33,2388.14,1.3,47.81,2388.15,8167.49,8.4939,1
76,197,-0.0012,-0.0002,642.82,1603.04,551.98,2388.18,1.3,47.74,2388.15,8171.5,8.5212,1
76,198,-0.0011,-0.0002,643.23,1601.69,552.22,2388.13,1.3,48.02,2388.12,8179.88,8.5006,1
76,199,0.002,-0.0003,643.84,1594.81,552.11,2388.12,1.3,47.85,2388.14,8176.82,8.4771,1
76,200,-0.0017,0.0002,643.27,1601.4,552.35,2388.15,1.3,48.02,2388.12,8179.03,8.4897,1
76,201,-0.0031,0.0004,643.13,1599.52,552.62,2388.14,1.3,47.96,2388.17,8184.21,8.5104,1
76,202,-0.0009,0.0001,643.72,1603.21,552.33,2388.17,1.3,47.83,2388.18,8177.72,8.4726,1
76,203,0.0009,-0.0004,643.27,1599.31,552.07,2388.12,1.3,48.09,2388.11,8181.32,8.5156,1
76,204,0.0064,0.0001,644.05,1600.37,551.83,2388.14,1.3,48.05,2388.18,8179.07,8.5278,1
76,205,0.0004,0.0002,643.14,1603.48,551.82,2388.18,1.3,48.04,2388.14,8182.45,8.5125,1
76_good,1,0.0005,-0.0,641.68,1583.52,554.24,2388.05,1.3,47.15,2387.98,8137.85,8.459,0
76_good,2,0.0053,0.0001,642.01,1589.18,554.04,2388.02,1.3,47.12,2388.01,8139.67,8.4103,0
76_good,3,-0.0029,-0.0001,642.1,1589.48,554.41,2388.01,1.3,47.26,2388.03,8144.99,8.4145,0
76_good,4,0.0026,0.0002,642.26,1579.46,553.89,2388.0,1.3,47.08,2388.02,8135.17,8.4068,0
76_good,5,-0.0013,0.0004,642.56,1586.28,554.61,2387.98,1.3,47.22,2388.0,8137.79,8.3942,0
76_good,6,-0.0006,0.0002,642.25,1583.34,554.19,2388.02,1.3,47.16,2388.02,8137.69,8.3885,0
76_good,7,0.0022,-0.0003,642.01,1587.85,554.49,2388.06,1.3,47.24,2387.98,8139.02,8.3985,0
76_good,8,-0.001,0.0004,642.5,1583.66,554.06,2388.02,1.3,47.17,2388.07,8141.38,8.4218,0
76_good,9,-0.0047,0.0002,642.69,1573.74,554.77,2388.02,1.3,47.08,2388.02,8138.56,8.3948,0
76_good,10,0.0012,0.0004,642.71,1583.99,554.43,2388.03,1.3,47.32,2388.01,8138.63,8.4071,0
76_good,11,0.0003,0.0003,641.95,1587.21,554.39,2388.02,1.3,47.32,2387.97,8147.93,8.4331,0
76_good,12,0.0008,0.0002,642.64,1580.12,553.94,2388.01,1.3,47.14,2388.0,8140.32,8.4193,0
76_good,13,-0.0015,-0.0002,642.37,1581.52,554.8,2387.99,1.3,47.32,2388.01,8142.3,8.3683,0
76_good,14,-0.0034,-0.0002,641.78,1577.3,553.61,2388.0,1.3,47.14,2388.0,8139.09,8.4049,0
76_good,15,-0.0005,0.0003,642.09,1580.27,553.89,2387.98,1.3,47.11,2388.03,8137.27,8.3976,0
76_good,16,0.0011,0.0002,641.85,1586.05,554.67,2388.0,1.3,47.35,2387.96,8139.67,8.4051,0
76_good,17,0.0029,0.0,642.65,1582.02,555.21,2388.02,1.3,47.19,2387.98,8135.2,8.4148,0
76_good,18,-0.0027,0.0001,642.08,1583.56,554.21,2388.02,1.3,47.29,2388.04,8145.78,8.3997,0
76_good,19,0.0024,-0.0003,642.27,1586.06,554.24,2388.06,1.3,47.26,2388.02,8134.91,8.3993,0
76_good,20,-0.0006,-0.0002,642.29,1584.27,554.67,2388.1,1.3,47.24,2388.04,8136.49,8.3825,0
76_good,21,-0.0018,-0.0003,641.76,1585.46,554.08,2388.04,1.3,47.0,2387.98,8134.53,8.4265,0
76_good,22,0.0009,-0.0001,642.28,1585.9,554.64,2387.98,1.3,47.2,2387.99,8141.57,8.4126,0
76_good,23,0.0011,0.0003,642.05,1580.8,554.7,2388.0,1.3,47.34,2388.03,8140.2,8.4389,0
76_good,24,0.0016,0.0001,641.82,1583.04,554.24,2388.02,1.3,47.36,2388.02,8139.4,8.4218,0
76_good,25,-0.0053,0.0002,641.8,1585.6,553.94,2388.09,1.3,47.17,2388.07,8140.6,8.4245,0
76_good,26,0.0001,-0.0002,642.35,1590.66,553.99,2387.99,1.3,47.11,2388.02,8134.77,8.4001,0
76_good,27,0.0023,-0.0004,641.98,1586.12,554.11,2388.01,1.3,47.24,2388.03,8135.09,8.3923,0
76_good,28,0.0011,-0.0004,642.44,1582.15,555.26,2388.04,1.3,47.2,2388.05,8140.8,8.3875,0
76_good,29,0.0,0.0004,641.89,1586.02,553.73,2388.0,1.3,47.33,2388.03,8140.6,8.3855,0
76_good,30,-0.002,-0.0,642.11,1586.72,554.9,2388.0,1.3,47.29,2388.04,8138.63,8.4239,0
76_good,31,0.0005,0.0002,642.36,1582.34,555.11,2388.0,1.3,47.42,2388.04,8138.52,8.4244,0
76_good,32,0.0006,0.0001,642.59,1586.28,554.58,2387.95,1.3,47.2,2388.02,8139.03,8.3728,0
76_good,33,0.0011,-0.0004,642.7,1586.77,554.63,2388.08,1.3,47.16,2388.05,8146.95,8.3654,0
76_good,34,-0.0005,-0.0004,642.08,1579.68,554.64,2388.05,1.3,47.31,2388.01,8139.36,8.4098,0
76_good,35,-0.002,0.0004,641.6,1587.99,554.21,2388.04,1.3,47.09,2388.04,8141.04,8.4069,0
76_good,36,0.0021,0.0003,641.49,1580.1,554.87,2388.01,1.3,47.13,2388.02,8141.02,8.3974,0
76_good,37,-0.001,0.0004,642.78,1582.35,554.9,2387.97,1.3,47.1,2388.0,8137.64,8.3939,0
76_good,38,-0.0,0.0001,641.76,1589.75,554.41,2388.04,1.3,47.36,2388.06,8139.76,8.3663,0
76_good,39,0.0013,-0.0002,641.92,1584.73,555.11,2388.08,1.3,47.26,2388.01,8140.1,8.4061,0
76_good,40,0.0029,-0.0005,642.18,1590.93,554.61,2388.02,1.3,47.08,2388.0,8138.13,8.4155,0
76_good,41,0.0013,0.0003,641.97,1583.44,554.49,2388.02,1.3,47.12,2387.99,8144.65,8.3847,0
76_good,42,-0.0022,-0.0001,642.09,1580.72,554.41,2387.99,1.3,47.18,2388.02,8143.34,8.3756,0
76_good,43,0.0063,0.0003,642.32,1585.04,553.88,2388.05,1.3,47.33,2387.95,8135.25,8.4182,0
76_good,44,0.0006,0.0004,642.24,1579.08,553.98,2388.01,1.3,47.25,2388.03,8140.97,8.3652,0
76_good,45,-0.0024,0.0003,642.04,1585.85,554.56,2388.01,1.3,47.17,2387.96,8153.43,8.3851,0
76_good,46,0.0016,0.0002,642.09,1590.78,554.49,2388.04,1.3,47.45,2388.03,8139.22,8.4305,0
76_good,47,-0.0003,-0.0,642.27,1589.75,554.87,2387.98,1.3,47.18,2387.98,8140.88,8.4138,0
76_good,48,-0.0021,-0.0,641.58,1581.05,553.98,2387.97,1.3,47.42,2388.03,8144.02,8.4079,0
76_good,49,0.0009,-0.0003,641.78,1583.46,554.03,2388.03,1.3,47.16,2388.02,8137.09,8.4084,0
76_good,50,0.0017,-0.0,642.21,1584.5,554.63,2388.01,1.3,47.3,2387.99,8132.88,8.3915,0
76_good,51,-0.0028,-0.0,642.1,1584.03,553.86,2387.99,1.3,47.17,2388.0,8142.01,8.4042,0
76_good,52,-0.0012,-0.0002,642.52,1576.04,554.65,2387.98,1.3,47.27,2388.07,8136.11,8.4205,0
76_good,53,0.0006,0.0,642.04,1587.57,554.19,2388.04,1.3,47.29,2388.06,8137.29,8.4045,0
76_good,54,-0.0043,-0.0003,642.02,1585.62,554.3,2388.06,1.3,47.08,2388.03,8139.42,8.4068,0
76_good,55,0.0013,-0.0,642.39,1590.34,554.22,2388.0,1.3,47.26,2388.07,8137.04,8.4119,0
76_good,56,-0.002,0.0005,642.24,1589.79,554.31,2388.04,1.3,47.28,2388.05,8140.62,8.3766,0
76_good,57,-0.0009,-0.0001,642.29,1585.4,554.3,2388.03,1.3,47.22,2388.02,8139.22,8.4173,0
76_good,58,-0.0004,-0.0,642.12,1584.62,553.73,2388.01,1.3,47.21,2388.07,8142.82,8.3637,0
76_good,59,0.0005,-0.0001,642.43,1589.91,554.8,2388.04,1.3,47.15,2388.05,8138.0,8.4335,0
76_good,60,0.0012,-0.0005,642.32,1579.31,553.94,2388.05,1.3,47.27,2388.02,8143.18,8.4137,0
76_good,61,-0.0011,-0.0004,641.96,1585.17,554.78,2388.02,1.3,47.15,2388.01,8141.11,8.4024,0
76_good,62,0.0018,-0.0,642.13,1595.91,553.86,2388.05,1.3,47.3,2388.02,8140.99,8.3905,0
76_good,63,0.0018,0.0003,641.75,1578.33,554.47,2388.04,1.3,47.26,2388.04,8141.98,8.3965,0
76_good,64,-0.0053,-0.0003,642.05,1583.88,553.99,2388.08,1.3,47.2,2388.02,8140.82,8.3988,0
76_good,65,-0.0016,-0.0002,642.03,1589.11,554.05,2388.01,1.3,47.19,2387.94,8146.47,8.3774,0
76_good,66,0.0013,0.0004,642.51,1583.03,554.2,2387.93,1.3,47.26,2388.02,8142.84,8.4165,0
76_good,67,-0.0016,-0.0003,642.3,1582.45,554.69,2388.03,1.3,47.15,2388.04,8143.17,8.4367,0
76_good,68,0.0003,-0.0004,641.87,1584.49,553.75,2388.03,1.3,47.34,2388.07,8138.1,8.4278,0
76_good,69,-0.0028,-0.0001,642.5,1586.66,554.6,2388.02,1.3,47.22,2388.01,8137.38,8.4292,0
76_good,70,-0.0027,-0.0004,641.98,1580.54,554.37,2388.02,1.3,47.26,2388.01,8144.08,8.402,0
76_good,71,-0.0028,-0.0003,642.56,1585.26,555.06,2388.03,1.3,47.39,2388.03,8138.81,8.395,0
76_good,72,-0.0038,-0.0003,642.23,1579.0,554.81,2388.02,1.3,47.26,2387.96,8142.78,8.3917,0
76_good,73,-0.0001,0.0002,642.02,1587.46,553.78,2388.05,1.3,47.07,2388.01,8150.11,8.421,0
76_good,74,-0.0043,-0.0002,642.45,1586.56,554.47,2388.05,1.3,47.24,2387.93,8141.19,8.3963,0
76_good,75,0.0039,-0.0002,642.5,1588.05,554.4,2388.04,1.3,47.39,2388.06,8141.26,8.4088,0
76_good,76,-0.0005,0.0004,642.34,1587.21,554.49,2388.01,1.3,47.28,2387.97,8143.9,8.4222,0
76_good,77,0.0011,-0.0002,642.26,1581.95,553.59,2388.03,1.3,47.36,2387.99,8145.17,8.3912,0
76_good,78,0.0013,-0.0004,643.09,1590.28,554.41,2388.1,1.3,47.4,2388.04,8144.34,8.3953,0
76_good,79,0.0008,-0.0005,641.99,1585.22,554.59,2388.0,1.3,47.23,2388.04,8145.38,8.3893,0
76_good,80,0.0019,0.0001,642.35,1590.05,553.85,2388.09,1.3,47.29,2388.04,8138.85,8.4037,0
76_good,81,0.0036,-0.0,641.96,1577.91,554.9,2387.99,1.3,47.36,2387.98,8149.44,8.399,0
76_good,82,0.0015,-0.0,642.09,1586.12,554.24,2388.03,1.3,47.14,2388.05,8149.6,8.4271,0
76_good,83,0.0058,-0.0003,642.14,1586.31,554.49,2388.08,1.3,47.31,2388.04,8139.22,8.3962,0
76_good,84,-0.0019,0.0004,641.86,1586.06,554.86,2388.06,1.3,47.06,2388.0,8143.32,8.3975,0
76_good,85,-0.0006,-0.0005,642.21,1584.79,553.92,2388.01,1.3,47.2,2388.05,8138.91,8.3989,0
76_good,86,-0.0023,-0.0004,642.28,1588.34,555.04,2388.02,1.3,47.2,2388.08,8149.31,8.44,0
76_good,87,-0.0016,0.0004,642.43,1586.99,554.3,2388.03,1.3,47.41,2388.07,8141.98,8.4135,0
76_good,88,-0.0006,0.0002,642.14,1588.78,554.37,2388.04,1.3,47.37,2388.06,8142.85,8.431,0
76_good,89,-0.0049,0.0003,642.1,1593.94,554.13,2388.02,1.3,47.27,2388.03,8147.66,8.4348,0
76_good,90,0.0013,-0.0005,642.4,1581.02,554.82,2388.04,1.3,47.2,2387.99,8138.85,8.4311,0
76_good,91,0.0031,0.0002,641.74,1589.77,554.16,2388.01,1.3,47.12,2388.02,8144.86,8.4435,0
76_good,92,0.0006,-0.0003,642.29,1587.97,553.49,2388.03,1.3,47.15,2388.03,8136.41,8.3751,0
76_good,93,-0.0025,0.0003,642.1,1582.58,554.18,2388.09,1.3,47.29,2387.99,8150.05,8.4118,0
76_good,94,0.0009,-0.0001,642.08,1582.79,553.88,2388.04,1.3,47.25,2387.99,8134.14,8.4305,0
76_good,95,-0.0006,0.0004,642.11,1587.91,554.35,2388.04,1.3,47.38,2387.97,8144.3,8.4433,0
76_good,96,0.001,0.0003,642.68,1582.03,554.21,2388.06,1.3,47.23,2388.03,8142.69,8.415,0
76_good,97,0.0028,-0.0004,641.13,1589.71,554.51,2387.97,1.3,47.19,2388.03,8141.26,8.3949,0
76_good,98,-0.0002,-0.0002,642.35,1586.55,553.96,2388.02,1.3,47.28,2388.01,8145.23,8.4124,0
76_good,99,0.0006,0.0001,641.72,1577.85,553.75,2388.04,1.3,47.36,2388.09,8140.41,8.3881,0
76_good,100,-0.0039,-0.0003,642.23,1589.87,554.31,2388.05,1.3,47.44,2388.03,8149.3,8.4005,0
76_good,101,0.0026,-0.0,642.38,1587.2,554.16,2388.04,1.3,47.37,2388.08,8147.84,8.4258,0
76_good,102,0.0003,-0.0002,642.33,1585.89,554.67,2388.07,1.3,47.34,2388.02,8147.02,8.4286,0
76_good,103,-0.001,0.0002,641.8,1589.78,553.68,2388.04,1.3,47.25,2388.05,8140.87,8.4243,0
76_good,104,-0.0016,-0.0004,641.75,1582.96,554.34,2388.06,1.3,47.41,2388.01,8137.89,8.4126,0
76_good,105,0.0022,0.0001,642.18,1584.04,554.49,2387.96,1.3,47.25,2388.0,8140.99,8.4286,0
76_good,106,0.0016,-0.0005,642.33,1589.82,553.66,2388.0,1.3,47.38,2388.01,8143.17,8.4188,0
76_good,107,-0.0021,-0.0004,642.08,1586.68,554.67,2388.05,1.3,47.43,2388.03,8141.61,8.4224,0
76_good,108,-0.0014,-0.0001,642.44,1587.99,554.23,2388.01,1.3,47.3,2388.07,8139.98,8.3865,0
76_good,109,0.0019,0.0002,642.21,1584.24,553.5,2388.01,1.3,47.42,2388.03,8148.98,8.4015,0
76_good,110,0.006,0.0004,642.77,1579.16,553.86,2387.98,1.3,47.3,2388.01,8141.83,8.434,0
76_good,111,0.0014,0.0002,642.2,1582.96,554.5,2388.06,1.3,47.29,2388.05,8143.97,8.4056,0
76_good,112,-0.0049,0.0001,642.32,1582.02,553.58,2388.05,1.3,47.31,2388.07,8146.32,8.4432,0
76_good,113,-0.0026,-0.0003,642.34,1586.85,553.31,2388.0,1.3,47.43,2388.04,8149.32,8.4123,0
76_good,114,-0.0015,-0.0005,642.1,1590.74,553.91,2388.0,1.3,47.32,2388.07,8145.09,8.4369,0
76_good,115,-0.001,-0.0005,642.57,1591.86,553.85,2388.01,1.3,47.19,2388.01,8144.78,8.4187,0
76_good,116,0.0009,-0.0002,642.1,1585.22,554.44,2388.05,1.3,47.23,2388.02,8148.55,8.4218,0
76_good,117,-0.0033,-0.0001,642.67,1582.86,554.14,2388.07,1.3,47.55,2388.01,8142.75,8.4519,0
76_good,118,0.0034,0.0001,642.14,1591.47,553.18,2388.01,1.3,47.54,2388.03,8146.42,8.4226,0
76_good,119,0.0011,0.0004,641.98,1587.24,554.33,2388.07,1.3,47.22,2388.05,8145.02,8.3891,0
76_good,120,-0.0034,-0.0004,642.26,1584.61,554.26,2388.04,1.3,47.39,2388.03,8149.15,8.4251,0
76_good,121,0.0038,-0.0005,642.49,1585.42,554.22,2388.0,1.3,47.33,2388.06,8147.05,8.3977,0
76_good,122,0.0002,-0.0005,642.11,1586.8,553.69,2388.05,1.3,47.33,2388.05,8147.54,8.4163,0
76_good,123,-0.0007,0.0001,642.44,1590.41,553.23,2388.02,1.3,47.35,2388.13,8143.16,8.4296,0
76_good,124,-0.0018,-0.0004,641.99,1585.87,553.53,2388.06,1.3,47.33,2388.04,8145.28,8.4066,0
76_good,125,0.004,-0.0004,642.35,1583.48,553.88,2388.1,1.3,47.48,2388.06,8144.91,8.4326,0
76_good,126,-0.0016,0.0002,643.18,1592.51,553.7,2388.0,1.3,47.37,2388.05,8148.0,8.4108,0
76_good,127,-0.0006,0.0004,641.91,1584.04,553.84,2388.04,1.3,47.24,2388.06,8149.68,8.3812,0
76_good,128,-0.0036,0.0001,642.75,1590.13,553.62,2388.05,1.3,47.57,2388.04,8149.62,8.4084,0
76_good,129,-0.003,-0.0003,642.18,1582.11,554.28,2388.02,1.3,47.3,2388.04,8145.39,8.3952,0
76_good,130,0.0017,-0.0003,643.14,1588.18,554.19,2388.03,1.3,47.42,2388.09,8153.11,8.4223,0
76_good,131,-0.0017,0.0004,642.23,1588.08,553.44,2388.03,1.3,47.61,2388.04,8150.81,8.417,0
76_good,132,0.0011,0.0001,642.17,1589.04,553.86,2388.06,1.3,47.48,2388.03,8149.27,8.4117,0
76_good,133,0.0028,-0.0004,642.2,1583.59,554.05,2388.05,1.3,47.39,2388.1,8143.92,8.4382,0
76_good,134,-0.0003,0.0,643.21,1585.89,554.07,2387.98,1.3,47.58,2388.06,8149.71,8.4416,0
76_good,135,-0.0024,-0.0,642.79,1582.33,554.29,2388.06,1.3,47.55,2388.06,8149.14,8.4171,0
76_good,136,-0.0002,0.0003,642.76,1592.39,554.14,2388.06,1.3,47.5,2388.11,8151.78,8.4141,0
76_good,137,0.0002,-0.0004,642.28,1589.19,553.26,2388.01,1.3,47.31,2388.08,8148.51,8.4075,0
76_good,138,-0.0005,-0.0003,642.48,1583.66,553.92,2388.04,1.3,47.22,2388.03,8151.87,8.4321,0
76_good,139,0.0038,-0.0004,643.04,1590.57,554.37,2388.0,1.3,47.54,2388.05,8147.19,8.4136,0
